rollno,semno,year,subno,crd,grade,date_of_entry,sub_type
1401ME18,1,2014,EE101,8,CD,12/3/2014 17:05:08,CORE
1401ME18,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401ME18,1,2014,MA101,8,BC,12/5/2014 17:19:16,CORE
1401ME18,1,2014,ME110,3,BB,12/4/2014 18:05:52,CORE
1401ME18,1,2014,ME111,7,CC,12/4/2014 17:48:41,CORE
1401ME18,1,2014,PH101,6,CC,12/4/2014 19:27:14,CORE
1401ME19,1,2014,CH101,8,AB,12/3/2014 11:34:26,CORE
1401ME19,1,2014,CH110,3,AA,12/1/2014 15:29:50,CORE
1401ME19,1,2014,EE101,8,AA,12/3/2014 17:05:08,CORE
1401ME19,1,2014,HS101,6,AA,12/4/2014 13:07:39,CORE
1401ME19,1,2014,MA101,8,AA,12/5/2014 17:19:16,CORE
1401ME19,1,2014,ME110,3,AA,12/4/2014 18:05:52,CORE
1401ME19,1,2014,ME111,7,BB,12/4/2014 17:48:41,CORE
1401ME19,1,2014,PH101,6,AA,12/4/2014 19:27:14,CORE
1401ME20,1,2014,CH101,8,CD,12/3/2014 11:34:26,CORE
1401ME20,1,2014,CH110,3,AB,12/1/2014 15:29:50,CORE
1401ME20,1,2014,EE101,8,CD,12/3/2014 17:05:08,CORE
1401ME20,1,2014,ME110,3,AA,12/4/2014 18:05:52,CORE
1401ME20,1,2014,ME111,7,BB,12/4/2014 17:48:41,CORE
1401ME20,1,2014,PH101,6,CD,12/4/2014 19:27:14,CORE
1401ME21,1,2014,CH101,8,CD,12/3/2014 11:34:26,CORE
1401ME21,1,2014,CH110,3,AB,12/1/2014 15:29:50,CORE
1401ME21,1,2014,EE101,8,BB,12/3/2014 17:05:08,CORE
1401ME21,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401ME21,1,2014,MA101,8,BC,12/5/2014 17:19:16,CORE
1401ME21,1,2014,ME110,3,AA,12/4/2014 18:05:52,CORE
1401ME21,1,2014,ME111,7,BC,12/4/2014 17:48:41,CORE
1401ME21,1,2014,PH101,6,CD,12/4/2014 19:27:14,CORE
1401ME22,1,2014,CH101,8,F,12/3/2014 11:34:26,CORE
1401ME22,1,2014,CH110,3,F,12/1/2014 15:29:50,CORE
1401ME22,1,2014,EE101,8,F,12/3/2014 17:05:08,CORE
1401ME22,1,2014,HS101,6,F,12/4/2014 13:07:39,CORE
1401ME22,1,2014,MA101,8,F,12/5/2014 17:19:16,CORE
1401ME22,1,2014,ME110,3,F,12/4/2014 18:05:52,CORE
1401ME22,1,2014,ME111,7,F,12/4/2014 17:48:41,CORE
1401ME22,1,2014,PH101,6,F,12/4/2014 19:27:14,CORE
1401ME23,1,2014,CH101,8,CD,12/3/2014 11:34:26,CORE
1401ME23,1,2014,CH110,3,AA,12/1/2014 15:29:50,CORE
1401ME23,1,2014,EE101,8,DD,12/3/2014 17:05:08,CORE
1401ME23,1,2014,HS101,6,BB,12/4/2014 13:07:39,CORE
1401ME23,1,2014,MA101,8,CC,12/5/2014 17:19:16,CORE
1401ME23,1,2014,ME110,3,BB,12/4/2014 18:05:52,CORE
1401ME23,1,2014,ME111,7,CC,12/4/2014 17:48:41,CORE
1401ME23,1,2014,PH101,6,CD,12/4/2014 19:27:14,CORE
1401ME24,1,2014,CH101,8,BB,12/3/2014 11:34:26,CORE
1401ME24,1,2014,CH110,3,AA,12/1/2014 15:29:50,CORE
1401ME24,1,2014,EE101,8,CC,12/3/2014 17:05:08,CORE
1401ME24,1,2014,MA101,8,AB,12/5/2014 17:19:16,CORE
1401ME24,1,2014,ME110,3,AB,12/4/2014 18:05:52,CORE
1401ME24,1,2014,ME111,7,BC,12/4/2014 17:48:41,CORE
1401ME24,1,2014,PH101,6,CC,12/4/2014 19:27:14,CORE
1401ME25,1,2014,CH101,8,CD,12/3/2014 11:34:26,CORE
1401ME25,1,2014,CH110,3,AA,12/1/2014 15:29:50,CORE
1401ME25,1,2014,EE101,8,DD,12/3/2014 17:05:08,CORE
1401ME25,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401ME25,1,2014,MA101,8,BC,12/5/2014 17:19:16,CORE
1401ME25,1,2014,ME110,3,BB,12/4/2014 18:05:52,CORE
1401ME25,1,2014,ME111,7,CC,12/4/2014 17:48:41,CORE
1401ME25,1,2014,PH101,6,DD,12/4/2014 19:27:14,CORE
1401ME26,1,2014,CH101,8,DD,12/3/2014 11:34:26,CORE
1401ME26,1,2014,CH110,3,BB,12/1/2014 15:29:51,CORE
1401ME26,1,2014,EE101,8,CC,12/3/2014 17:05:08,CORE
1401ME26,1,2014,HS101,6,CC,12/4/2014 13:07:39,CORE
1401ME26,1,2014,MA101,8,CC,12/5/2014 17:19:16,CORE
1401ME26,1,2014,ME110,3,AB,12/4/2014 18:05:52,CORE
1401ME26,1,2014,ME111,7,BC,12/4/2014 17:48:41,CORE
1401ME26,1,2014,PH101,6,CD,12/4/2014 19:27:14,CORE
1401ME27,1,2014,CH101,8,CC,12/3/2014 11:34:26,CORE
1401ME27,1,2014,CH110,3,AB,12/1/2014 15:29:51,CORE
1401ME27,1,2014,EE101,8,BB,12/3/2014 17:05:08,CORE
1401ME27,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401ME27,1,2014,MA101,8,AB,12/5/2014 17:19:16,CORE
1401ME27,1,2014,ME110,3,AB,12/4/2014 18:05:52,CORE
1401ME27,1,2014,ME111,7,BC,12/4/2014 17:48:41,CORE
1401ME27,1,2014,PH101,6,CC,12/4/2014 19:27:14,CORE
1401ME28,1,2014,CH101,8,CD,12/3/2014 11:34:26,CORE
1401ME28,1,2014,CH110,3,AB,12/1/2014 15:29:51,CORE
1401ME28,1,2014,EE101,8,CC,12/3/2014 17:05:08,CORE
1401ME28,1,2014,HS101,6,BB,12/4/2014 13:07:39,CORE
1401ME28,1,2014,MA101,8,BB,12/5/2014 17:19:16,CORE
1401ME28,1,2014,ME110,3,AB,12/4/2014 18:05:52,CORE
1401ME28,1,2014,ME111,7,BC,12/4/2014 17:48:41,CORE
1401ME28,1,2014,PH101,6,CC,12/4/2014 19:27:14,CORE
1401ME29,1,2014,CH101,8,DD,12/3/2014 11:34:26,CORE
1401ME29,1,2014,CH110,3,AA,12/1/2014 15:29:51,CORE
1401ME29,1,2014,EE101,8,CD,12/3/2014 17:05:08,CORE
1401ME29,1,2014,HS101,6,AB,12/4/2014 13:07:39,CORE
1401ME29,1,2014,MA101,8,BB,12/5/2014 17:19:16,CORE
1401ME29,1,2014,ME110,3,AB,12/4/2014 18:05:52,CORE
1401ME29,1,2014,ME111,7,CC,12/4/2014 17:48:41,CORE
1401ME29,1,2014,PH101,6,DD,12/4/2014 19:27:14,CORE
1401ME30,1,2014,CH101,8,DD,12/3/2014 11:34:26,CORE
1401ME30,1,2014,CH110,3,AA,12/1/2014 15:29:51,CORE
1401ME30,1,2014,EE101,8,CD,12/3/2014 17:05:08,CORE
1401ME30,1,2014,MA101,8,CC,12/5/2014 17:19:16,CORE
1401ME30,1,2014,ME110,3,AB,12/4/2014 18:05:52,CORE
1401ME30,1,2014,ME111,7,CC,12/4/2014 17:48:41,CORE
1401ME30,1,2014,PH101,6,DD,12/4/2014 19:27:14,CORE
1401ME31,1,2014,CH101,8,BB,12/3/2014 11:34:26,CORE
1401ME31,1,2014,CH110,3,AA,12/1/2014 15:29:51,CORE
1401ME31,1,2014,EE101,8,AB,12/3/2014 17:05:08,CORE
1401ME31,1,2014,HS101,6,BB,12/4/2014 13:07:39,CORE
1401ME31,1,2014,ME110,3,AB,12/4/2014 18:05:52,CORE
1401ME31,1,2014,ME111,7,BC,12/4/2014 17:48:41,CORE
1401ME31,1,2014,PH101,6,AB,12/4/2014 19:27:14,CORE
1401ME32,1,2014,CH101,8,BB,12/3/2014 11:34:26,CORE
1401ME32,1,2014,CH110,3,AA,12/1/2014 15:29:51,CORE
1401ME32,1,2014,EE101,8,BC,12/3/2014 17:05:08,CORE
1401ME32,1,2014,HS101,6,AB,12/4/2014 13:07:39,CORE
1401ME32,1,2014,MA101,8,AA,12/5/2014 17:19:16,CORE
1401ME32,1,2014,ME110,3,AB,12/4/2014 18:05:52,CORE
1401ME32,1,2014,ME111,7,BC,12/4/2014 17:48:41,CORE
1401ME32,1,2014,PH101,6,BB,12/4/2014 19:27:14,CORE
1401ME33,1,2014,CH101,8,BC,12/3/2014 11:34:26,CORE
1401ME33,1,2014,CH110,3,AB,12/1/2014 15:29:51,CORE
1401ME33,1,2014,EE101,8,CD,12/3/2014 17:05:08,CORE
1401ME33,1,2014,HS101,6,AA,12/4/2014 13:07:39,CORE
1401ME33,1,2014,MA101,8,BC,12/5/2014 17:19:16,CORE
1401ME33,1,2014,ME110,3,AB,12/4/2014 18:05:52,CORE
1401ME33,1,2014,ME111,7,CC,12/4/2014 17:48:41,CORE
1401ME33,1,2014,PH101,6,CD,12/4/2014 19:27:14,CORE
1401ME34,1,2014,CH101,8,CD,12/3/2014 11:34:26,CORE
1401ME34,1,2014,CH110,3,BB,12/1/2014 15:29:52,CORE
1401ME34,1,2014,EE101,8,CD,12/3/2014 17:05:08,CORE
1401ME34,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401ME34,1,2014,MA101,8,BC,12/5/2014 17:19:16,CORE
1401ME34,1,2014,ME110,3,BB,12/4/2014 18:05:52,CORE
1401ME34,1,2014,ME111,7,CD,12/4/2014 17:48:41,CORE
1401ME34,1,2014,PH101,6,CC,12/4/2014 19:27:14,CORE
1401ME35,1,2014,CH101,8,CD,12/3/2014 11:34:26,CORE
1401ME35,1,2014,CH110,3,AB,12/1/2014 15:29:52,CORE
1401ME35,1,2014,EE101,8,BB,12/3/2014 17:05:08,CORE
1401ME35,1,2014,MA101,8,BB,12/5/2014 17:19:16,CORE
1401ME35,1,2014,ME110,3,AB,12/4/2014 18:05:52,CORE
1401ME35,1,2014,ME111,7,BC,12/4/2014 17:48:41,CORE
1401ME35,1,2014,PH101,6,BC,12/4/2014 19:27:14,CORE
1401ME36,1,2014,CH101,8,BC,12/3/2014 11:34:26,CORE
1401ME36,1,2014,CH110,3,AA,12/1/2014 15:29:52,CORE
1401ME36,1,2014,EE101,8,AB,12/3/2014 17:05:08,CORE
1401ME36,1,2014,HS101,6,BB,12/4/2014 13:07:39,CORE
1401ME36,1,2014,ME110,3,AB,12/4/2014 18:05:52,CORE
1401ME36,1,2014,ME111,7,BC,12/4/2014 17:48:41,CORE
1401ME36,1,2014,PH101,6,BB,12/4/2014 19:27:14,CORE
1401ME37,1,2014,CH101,8,AB,12/3/2014 11:34:26,CORE
1401ME37,1,2014,CH110,3,AB,12/1/2014 15:29:52,CORE
1401ME37,1,2014,EE101,8,AB,12/3/2014 17:05:08,CORE
1401ME37,1,2014,HS101,6,BB,12/4/2014 13:07:39,CORE
1401ME37,1,2014,MA101,8,AB,12/5/2014 17:19:16,CORE
1401ME37,1,2014,ME110,3,BB,12/4/2014 18:05:52,CORE
1401ME37,1,2014,ME111,7,BC,12/4/2014 17:48:41,CORE
1401ME37,1,2014,PH101,6,AA,12/4/2014 19:27:14,CORE
1401ME38,1,2014,CH101,8,BB,12/3/2014 11:34:26,CORE
1401ME38,1,2014,CH110,3,AA,12/1/2014 15:29:52,CORE
1401ME38,1,2014,EE101,8,BB,12/3/2014 17:05:08,CORE
1401ME38,1,2014,HS101,6,BB,12/4/2014 13:07:39,CORE
1401ME38,1,2014,MA101,8,AA,12/5/2014 17:19:16,CORE
1401ME38,1,2014,ME110,3,BB,12/4/2014 18:05:52,CORE
1401ME38,1,2014,ME111,7,BC,12/4/2014 17:48:41,CORE
1401ME38,1,2014,PH101,6,AA,12/4/2014 19:27:14,CORE
1401ME39,1,2014,CH101,8,CC,12/3/2014 11:34:26,CORE
1401ME39,1,2014,CH110,3,AB,12/1/2014 15:29:52,CORE
1401ME39,1,2014,EE101,8,CD,12/3/2014 17:05:08,CORE
1401ME39,1,2014,MA101,8,BB,12/5/2014 17:19:16,CORE
1401ME39,1,2014,ME110,3,AB,12/4/2014 18:05:52,CORE
1401ME39,1,2014,ME111,7,CC,12/4/2014 17:48:41,CORE
1401ME39,1,2014,PH101,6,BC,12/4/2014 19:27:14,CORE
1401ME40,1,2014,CH101,8,BB,12/3/2014 11:34:26,CORE
1401ME40,1,2014,CH110,3,AB,12/1/2014 15:29:52,CORE
1401ME40,1,2014,EE101,8,BC,12/3/2014 17:05:08,CORE
1401ME40,1,2014,HS101,6,AA,12/4/2014 13:07:39,CORE
1401ME40,1,2014,MA101,8,AB,12/5/2014 17:19:16,CORE
1401ME40,1,2014,ME110,3,AB,12/4/2014 18:05:52,CORE
1401ME40,1,2014,ME111,7,CC,12/4/2014 17:48:41,CORE
1401ME40,1,2014,PH101,6,BB,12/4/2014 19:27:14,CORE
1401ME41,1,2014,CH101,8,CD,12/3/2014 11:34:26,CORE
1401ME41,1,2014,CH110,3,AB,12/1/2014 15:29:52,CORE
1401ME41,1,2014,EE101,8,CC,12/3/2014 17:05:08,CORE
1401ME41,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401ME41,1,2014,ME110,3,BB,12/4/2014 18:05:52,CORE
1401ME41,1,2014,ME111,7,BC,12/4/2014 17:48:41,CORE
1401ME41,1,2014,PH101,6,CD,12/4/2014 19:27:14,CORE
1401ME42,1,2014,CH101,8,BC,12/3/2014 11:34:26,CORE
1401ME42,1,2014,CH110,3,AA,12/1/2014 15:29:52,CORE
1401ME42,1,2014,EE101,8,BB,12/3/2014 17:05:08,CORE
1401ME42,1,2014,HS101,6,BB,12/4/2014 13:07:39,CORE
1401ME42,1,2014,MA101,8,AB,12/5/2014 17:19:16,CORE
1401ME42,1,2014,ME110,3,AB,12/4/2014 18:05:52,CORE
1401ME42,1,2014,ME111,7,BC,12/4/2014 17:48:41,CORE
1401ME42,1,2014,PH101,6,AB,12/4/2014 19:27:14,CORE
1401ME43,1,2014,CH101,8,F,12/3/2014 11:34:26,CORE
1401ME43,1,2014,CH110,3,F,12/1/2014 15:29:52,CORE
1401ME43,1,2014,EE101,8,F,12/3/2014 17:05:08,CORE
1401ME43,1,2014,HS101,6,F,12/4/2014 13:07:39,CORE
1401ME43,1,2014,MA101,8,F,12/5/2014 17:19:16,CORE
1401ME43,1,2014,ME110,3,F,12/4/2014 18:05:52,CORE
1401ME43,1,2014,PH101,6,F,12/4/2014 19:27:14,CORE
1401ME44,1,2014,CH101,8,CC,12/3/2014 11:34:26,CORE
1401ME44,1,2014,CH110,3,AB,12/1/2014 15:29:52,CORE
1401ME44,1,2014,EE101,8,CD,12/3/2014 17:05:08,CORE
1401ME44,1,2014,HS101,6,AB,12/4/2014 13:07:39,CORE
1401ME44,1,2014,MA101,8,BC,12/5/2014 17:19:16,CORE
1401ME44,1,2014,ME110,3,BB,12/4/2014 18:05:52,CORE
1401ME44,1,2014,ME111,7,BC,12/4/2014 17:48:41,CORE
1401ME44,1,2014,PH101,6,BC,12/4/2014 19:27:14,CORE
1401ME45,1,2014,CH101,8,BB,12/3/2014 11:34:26,CORE
1401ME45,1,2014,CH110,3,AA,12/1/2014 15:29:52,CORE
1401ME45,1,2014,EE101,8,AB,12/3/2014 17:05:08,CORE
1401ME45,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401ME45,1,2014,MA101,8,AB,12/5/2014 17:19:16,CORE
1401ME45,1,2014,ME110,3,AB,12/4/2014 18:05:52,CORE
1401ME45,1,2014,ME111,7,CC,12/4/2014 17:48:41,CORE
1401ME45,1,2014,PH101,6,BB,12/4/2014 19:27:14,CORE
1401ME46,1,2014,CH101,8,CD,12/3/2014 11:34:26,CORE
1401ME46,1,2014,CH110,3,AB,12/1/2014 15:29:52,CORE
1401ME46,1,2014,EE101,8,CC,12/3/2014 17:05:08,CORE
1401ME46,1,2014,HS101,6,BB,12/4/2014 13:07:39,CORE
1401ME46,1,2014,MA101,8,BB,12/5/2014 17:19:16,CORE
1401ME46,1,2014,ME110,3,BB,12/4/2014 18:05:52,CORE
1401ME46,1,2014,ME111,7,BC,12/4/2014 17:48:41,CORE
1401ME46,1,2014,PH101,6,CC,12/4/2014 19:27:14,CORE
1401ME47,1,2014,CH101,8,CD,12/3/2014 11:34:26,CORE
1401ME47,1,2014,CH110,3,AA,12/1/2014 15:29:52,CORE
1401ME47,1,2014,EE101,8,CC,12/3/2014 17:05:08,CORE
1401ME47,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401ME47,1,2014,MA101,8,BC,12/5/2014 17:19:16,CORE
1401ME47,1,2014,ME110,3,BC,12/4/2014 18:05:52,CORE
1401ME47,1,2014,ME111,7,CC,12/4/2014 17:48:41,CORE
1401ME47,1,2014,PH101,6,CD,12/4/2014 19:27:14,CORE
1401ME48,1,2014,CH101,8,CC,12/3/2014 11:34:26,CORE
1401ME48,1,2014,CH110,3,AB,12/1/2014 15:29:52,CORE
1401ME48,1,2014,EE101,8,DD,12/3/2014 17:05:08,CORE
1401ME48,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401ME48,1,2014,ME110,3,BB,12/4/2014 18:05:52,CORE
1401ME48,1,2014,ME111,7,CD,12/4/2014 17:48:42,CORE
1401ME48,1,2014,PH101,6,CC,12/4/2014 19:27:14,CORE
1401ME49,1,2014,CH101,8,CC,12/3/2014 11:34:26,CORE
1401ME49,1,2014,CH110,3,AA,12/1/2014 15:29:52,CORE
1401ME49,1,2014,EE101,8,BC,12/3/2014 17:05:08,CORE
1401ME49,1,2014,HS101,6,AB,12/4/2014 13:07:39,CORE
1401ME49,1,2014,MA101,8,AA,12/5/2014 17:19:16,CORE
1401ME49,1,2014,ME110,3,BB,12/4/2014 18:05:52,CORE
1401ME49,1,2014,ME111,7,BC,12/4/2014 17:48:42,CORE
1401ME49,1,2014,PH101,6,AB,12/4/2014 19:27:14,CORE
1401ME50,1,2014,CH101,8,DD,12/3/2014 11:34:26,CORE
1401ME50,1,2014,CH110,3,BB,12/1/2014 15:29:52,CORE
1401ME50,1,2014,EE101,8,DD,12/3/2014 17:05:08,CORE
1401ME50,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401ME50,1,2014,MA101,8,CD,12/5/2014 17:19:16,CORE
1401ME50,1,2014,ME110,3,CC,12/4/2014 18:05:52,CORE
1401ME50,1,2014,ME111,7,CD,12/4/2014 17:48:42,CORE
1401ME50,1,2014,PH101,6,CD,7/15/2015 10:22:47,CORE
1401ME51,1,2014,CH101,8,CC,12/3/2014 11:34:26,CORE
1401ME51,1,2014,CH110,3,AA,12/1/2014 15:29:52,CORE
1401ME51,1,2014,EE101,8,BB,12/3/2014 17:05:08,CORE
1401ME51,1,2014,HS101,6,AB,12/4/2014 13:07:39,CORE
1401ME51,1,2014,MA101,8,BC,12/5/2014 17:19:16,CORE
1401ME51,1,2014,ME110,3,AB,12/4/2014 18:05:52,CORE
1401ME51,1,2014,ME111,7,CC,12/4/2014 17:48:42,CORE
1401ME51,1,2014,PH101,6,CD,12/4/2014 19:27:14,CORE
1401CE02,1,2014,CH110,3,AB,12/1/2014 15:29:40,CORE
1401CE07,1,2014,HS101,6,BC,12/4/2014 13:07:38,CORE
1401ME52,1,2014,HS101,6,BB,12/4/2014 13:07:38,CORE
1401CH04,1,2014,HS101,6,AA,12/4/2014 13:07:38,CORE
1401CH10,1,2014,HS101,6,BC,12/4/2014 13:07:38,CORE
1401CH15,1,2014,HS101,6,AB,12/4/2014 13:07:38,CORE
1401CS53,1,2014,HS101,6,BB,12/4/2014 13:07:38,CORE
1401CS09,1,2014,HS101,6,BB,12/4/2014 13:07:38,CORE
1401CS17,1,2014,HS101,6,AA,12/4/2014 13:07:38,CORE
1401CS22,1,2014,HS101,6,CD,12/4/2014 13:07:38,CORE
1401CS27,1,2014,HS101,6,BC,12/4/2014 13:07:38,CORE
1401CS33,1,2014,HS101,6,AB,12/4/2014 13:07:38,CORE
1401CS35,1,2014,HS101,6,AA,12/4/2014 13:07:38,CORE
1401CS43,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401CS48,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401EE03,1,2014,HS101,6,CD,12/4/2014 13:07:39,CORE
1401EE11,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401EE20,1,2014,HS101,6,BB,12/4/2014 13:07:39,CORE
1401EE27,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401EE29,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401EE37,1,2014,HS101,6,BB,12/4/2014 13:07:39,CORE
1401EE42,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401EE49,1,2014,HS101,6,BB,12/4/2014 13:07:39,CORE
1401ME08,1,2014,HS101,6,AB,12/4/2014 13:07:39,CORE
1401ME14,1,2014,HS101,6,BB,12/4/2014 13:07:39,CORE
1401ME20,1,2014,HS101,6,BB,12/4/2014 13:07:39,CORE
1401ME24,1,2014,HS101,6,BB,12/4/2014 13:07:39,CORE
1401ME30,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401ME35,1,2014,HS101,6,BC,12/4/2014 13:07:39,CORE
1401ME39,1,2014,HS101,6,BB,12/4/2014 13:07:39,CORE
1401CE10,1,2014,ME111,7,CD,12/4/2014 17:48:39,CORE
1401CE20,1,2014,ME111,7,BB,12/4/2014 17:48:39,CORE
1401CH22,1,2014,ME111,7,CD,12/4/2014 17:48:40,CORE
1401CS01,1,2014,ME111,7,BC,12/4/2014 17:48:40,CORE
1401EE13,1,2014,ME111,7,F,12/4/2014 17:48:40,CORE
1401EE50,1,2014,ME111,7,CD,12/4/2014 17:48:41,CORE
1401ME43,1,2014,ME111,7,F,12/4/2014 17:48:41,CORE
1401CE08,1,2014,MA101,8,BC,12/5/2014 17:19:15,CORE
1401CE18,1,2014,MA101,8,CD,12/5/2014 17:19:15,CORE
1401CH15,1,2014,MA101,8,AB,12/5/2014 17:19:15,CORE
1401CS17,1,2014,MA101,8,BC,12/5/2014 17:19:15,CORE
1401CS38,1,2014,MA101,8,AB,12/5/2014 17:19:15,CORE
1401CS44,1,2014,MA101,8,AB,12/5/2014 17:19:15,CORE
1401CS49,1,2014,MA101,8,AA,12/5/2014 17:19:15,CORE
1401EE05,1,2014,MA101,8,CC,12/5/2014 17:19:15,CORE
1401EE11,1,2014,MA101,8,BC,12/5/2014 17:19:16,CORE
1401EE22,1,2014,MA101,8,AA,12/5/2014 17:19:16,CORE
1401EE27,1,2014,MA101,8,BC,12/5/2014 17:19:16,CORE
1401EE32,1,2014,MA101,8,CD,12/5/2014 17:19:16,CORE
1401EE38,1,2014,MA101,8,BB,12/5/2014 17:19:16,CORE
1401EE43,1,2014,MA101,8,CC,12/5/2014 17:19:16,CORE
1401ME20,1,2014,MA101,8,BB,12/5/2014 17:19:16,CORE
1401ME31,1,2014,MA101,8,AB,12/5/2014 17:19:16,CORE
1401ME36,1,2014,MA101,8,AB,12/5/2014 17:19:16,CORE
1401ME41,1,2014,MA101,8,BB,12/5/2014 17:19:16,CORE
1401ME48,1,2014,MA101,8,BC,12/5/2014 17:19:16,CORE
1401CS07,1,2014,PH101,6,BC,7/15/2015 10:22:47,CORE
1401CS30,1,2014,PH101,6,CC,7/15/2015 10:22:47,CORE
1401CH06,2,2015,PH102,6,BC,7/14/2015 17:09:41,CORE
1401CH07,2,2015,PH102,6,BC,7/14/2015 17:09:41,CORE
1401CH13,2,2015,PH102,6,CC,7/14/2015 17:09:41,CORE
1401CH14,2,2015,PH102,6,BC,7/14/2015 17:09:41,CORE
1401CS16,2,2015,PH102,6,BC,7/14/2015 17:09:41,CORE
1401EE50,2,2015,PH102,6,DD,7/14/2015 17:09:41,CORE
1401ME50,2,2015,PH102,6,DD,7/14/2015 17:09:41,CORE
1401CE10,2,2015,CS101,6,DD,7/14/2015 12:57:39,CORE
1401ME50,2,2015,CS101,6,DD,7/14/2016 18:16:15,CORE
1401EE03,2,2015,ME101,8,DD,7/14/2015 09:25:23,CORE
1401ME50,2,2015,ME101,8,DD,7/18/2016 11:31:49,CORE
1401CH10,2,2015,ME101,8,BC,7/14/2015 09:25:22,CORE
1401CH14,2,2015,ME101,8,CD,7/18/2016 11:31:49,CORE
1401CS11,2,2015,ME101,8,CC,7/14/2015 09:25:22,CORE
1401CS16,2,2015,ME101,8,DD,7/18/2016 11:31:49,CORE
1401CE02,2,2015,CH102,6,BC,5/7/2015 11:25:36:043,CORE
1401CE02,2,2015,CS101,6,CC,5/7/2015 11:25:36:043,CORE
1401CE02,2,2015,CS110,3,BB,5/7/2015 11:25:36:043,CORE
1401CE02,2,2015,EE102,4,BB,5/7/2015 11:25:36:043,CORE
1401CE02,2,2015,MA102,8,CC,5/7/2015 11:25:36:043,CORE
1401CE02,2,2015,ME101,8,BC,5/7/2015 11:25:36:043,CORE
1401CE02,2,2015,PH102,6,CC,5/7/2015 11:25:36:043,CORE
1401CE02,2,2015,PH110,3,AB,5/7/2015 11:25:36:043,CORE
1401CE03,2,2015,CH102,6,AB,5/7/2015 11:25:36:043,CORE
1401CE03,2,2015,CS101,6,BB,5/7/2015 11:25:36:043,CORE
1401CE03,2,2015,CS110,3,AA,5/7/2015 11:25:36:043,CORE
1401CE03,2,2015,EE102,4,BB,5/7/2015 11:25:36:043,CORE
1401CE03,2,2015,MA102,8,AA,5/7/2015 11:25:36:043,CORE
1401CE03,2,2015,ME101,8,AA,5/7/2015 11:25:36:043,CORE
1401CE03,2,2015,PH102,6,BC,5/7/2015 11:25:36:043,CORE
1401CE03,2,2015,PH110,3,AB,5/7/2015 11:25:36:043,CORE
1401CE04,2,2015,CH102,6,CC,5/7/2015 11:25:36:043,CORE
1401CE04,2,2015,CS101,6,CD,5/7/2015 11:25:36:043,CORE
1401CE04,2,2015,CS110,3,AA,5/7/2015 11:25:36:043,CORE
1401CE04,2,2015,EE102,4,AB,5/7/2015 11:25:36:043,CORE
1401CE04,2,2015,MA102,8,CD,5/7/2015 11:25:36:043,CORE
1401CE04,2,2015,ME101,8,CC,5/7/2015 11:25:36:043,CORE
1401CE04,2,2015,PH102,6,CC,5/7/2015 11:25:36:043,CORE
1401CE04,2,2015,PH110,3,AB,5/7/2015 11:25:36:043,CORE
1401CE05,2,2015,CH102,6,AB,5/7/2015 11:25:36:043,CORE
1401CE05,2,2015,CS101,6,BB,5/7/2015 11:25:36:043,CORE
1401CE05,2,2015,CS110,3,AB,5/7/2015 11:25:36:043,CORE
1401CE05,2,2015,EE102,4,AB,5/7/2015 11:25:36:043,CORE
1401CE05,2,2015,MA102,8,BB,5/7/2015 11:25:36:043,CORE
1401CE05,2,2015,ME101,8,CC,5/7/2015 11:25:36:043,CORE
1401CE05,2,2015,PH102,6,BC,5/7/2015 11:25:36:043,CORE
1401CE05,2,2015,PH110,3,AB,5/7/2015 11:25:36:043,CORE
1401CE06,2,2015,CH102,6,BC,5/7/2015 11:25:36:043,CORE
1401CE06,2,2015,CS101,6,CD,5/7/2015 11:25:36:043,CORE
1401CE06,2,2015,CS110,3,BB,5/7/2015 11:25:36:043,CORE
1401CE06,2,2015,EE102,4,BB,5/7/2015 11:25:36:043,CORE
1401CE06,2,2015,MA102,8,BC,5/7/2015 11:25:36:043,CORE
1401CE06,2,2015,ME101,8,CC,5/7/2015 11:25:36:043,CORE
1401CE06,2,2015,PH102,6,BC,5/7/2015 11:25:36:043,CORE
1401CE06,2,2015,PH110,3,AB,5/7/2015 11:25:36:043,CORE
1401CE07,2,2015,CH102,6,BB,5/7/2015 11:25:36:043,CORE
1401CE07,2,2015,CS101,6,CD,5/7/2015 11:25:36:043,CORE
1401CE07,2,2015,CS110,3,BB,5/7/2015 11:25:36:043,CORE
